id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TRMT10C	6	0.071799	0.21567	0.955376	4513	4	-0.86891	0.68351	0.68339	1.0	13068	0	-0.86891
RAB5B	6	0.071837	0.21576	0.955507	4514	3	-0.82279	0.32467	0.35614	1.0	6948	1	-0.82279
RGPD2	3	0.071848	0.16572	0.860511	4515	2	-1.1337	0.76308	0.76327	1.0	14515	0	-1.1337
PMEL	6	0.071849	0.21579	0.955507	4516	4	-0.99521	0.59765	0.59773	1.0	11465	0	-0.99521
RAB6A	6	0.071871	0.21584	0.95554	4517	5	-1.0011	0.96977	0.96983	1.0	18812	0	-1.0011
PROKR1	6	0.07194	0.21604	0.956181	4518	5	-0.56315	0.49218	0.49349	1.0	9558	1	-0.56315
MAP2K5	6	0.071971	0.2161	0.956274	4519	5	-0.94942	0.96373	0.96375	1.0	18647	0	-0.94942
CISD2	5	0.071981	0.19713	0.921116	4520	3	-0.55009	0.10996	0.1798	0.966258	3736	1	-0.55009
C11orf68	6	0.072018	0.21622	0.956404	4521	5	-0.89253	0.78953	0.78968	1.0	15040	0	-0.89253
NUP205	6	0.072035	0.21626	0.956404	4522	3	-0.55632	0.86561	0.86552	1.0	16501	0	-0.55632
hsa-mir-675	4	0.07205	0.18559	0.901472	4523	3	-0.73887	0.934	0.93396	1.0	17940	0	-0.73887
PRR14	6	0.072084	0.21637	0.956404	4524	5	-0.96776	0.44459	0.451	1.0	8748	1	-0.96776
DZIP3	6	0.07209	0.21639	0.956404	4525	5	-0.73575	0.98192	0.98211	1.0	19205	0	-0.73575
LRRTM4	6	0.072158	0.21655	0.956404	4526	2	-0.06453	0.74915	0.74924	1.0	14273	0	-0.06453
OGFR	6	0.072202	0.21666	0.95648	4527	3	-0.54196	0.5358	0.53569	1.0	10346	0	-0.54196
hsa-let-7f-2	4	0.072234	0.18588	0.901679	4528	3	-1.1229	0.31208	0.31609	1.0	6780	1	-1.1229
TCP11L1	6	0.072252	0.21679	0.956814	4529	5	-0.69466	0.78827	0.78841	1.0	15015	0	-0.69466
TCEAL3	6	0.072356	0.21703	0.957457	4530	3	-0.88879	0.67478	0.67468	1.0	12907	0	-0.88879
ING1	6	0.072365	0.21705	0.957457	4531	5	-0.93905	0.4987	0.49957	1.0	9660	1	-0.93905
NOP9	6	0.072374	0.21707	0.957457	4532	4	-0.86777	0.27169	0.31854	1.0	6251	1	-0.86777
NLRC4	6	0.072422	0.21718	0.957707	4533	2	0.018909	0.12263	0.1981	0.979539	4037	1	0.018909
CCDC86	6	0.072446	0.21723	0.957722	4534	4	-0.87231	0.66927	0.66918	1.0	12800	0	-0.87231
URM1	6	0.072475	0.2173	0.957853	4535	3	-0.39531	0.89112	0.89119	1.0	17028	0	-0.39531
WIPF2	6	0.072548	0.21749	0.958259	4536	4	-0.96105	0.26139	0.31139	1.0	6110	1	-0.96105
C11orf74	6	0.072708	0.21785	0.95946	4537	4	-0.88138	0.44026	0.44734	1.0	8697	1	-0.88138
KIAA1191	6	0.072734	0.21793	0.959573	4538	4	-0.96961	0.32686	0.35777	1.0	6978	1	-0.96961
CCDC169	5	0.072734	0.19875	0.92447	4539	4	-1.1535	0.6935	0.69369	1.0	13249	0	-1.1535
hsa-mir-519c	3	0.072754	0.16756	0.86294	4540	2	-0.42206	0.34297	0.34275	1.0	7190	0	-0.42206
PTPDC1	6	0.072761	0.21799	0.959607	4541	4	-0.73697	0.21518	0.28068	1.0	5512	1	-0.73697
SPIN4	6	0.072778	0.21803	0.959607	4542	4	-0.92654	0.59523	0.59527	1.0	11412	0	-0.92654
KIFC1	6	0.072807	0.21808	0.95962	4543	3	-0.43529	0.61123	0.61125	1.0	11740	0	-0.43529
hsa-mir-637	4	0.072807	0.18687	0.904019	4544	3	-1.3059	0.21511	0.23283	0.996892	5511	1	-1.3059
MT1F	5	0.072809	0.1989	0.924542	4545	4	-0.84002	0.4935	0.4941	1.0	9573	0	-0.84002
EIF3C	1	0.072834	0.072882	0.573692	4546	1	-1.7351	0.92717	0.92744	1.0	17805	0	-1.7351
SMCR9	6	0.072871	0.21823	0.960078	4547	5	-0.91816	0.49484	0.49595	1.0	9591	1	-0.91816
hsa-mir-3115	4	0.072897	0.18702	0.904019	4548	3	-1.032	0.84018	0.83996	1.0	15996	0	-1.032
ANKRD34B	6	0.072907	0.2183	0.960163	4549	5	-0.59608	0.98132	0.9815	1.0	19187	0	-0.59608
hsa-mir-3123	4	0.072909	0.18705	0.904019	4550	3	-0.82002	0.83482	0.83471	1.0	15894	0	-0.82002
DUSP2	6	0.072943	0.21839	0.960321	4551	5	-0.77417	0.91599	0.91608	1.0	17560	0	-0.77417
PDCD6	6	0.072993	0.21853	0.96058	4552	4	-0.93165	0.54515	0.54507	1.0	10523	0	-0.93165
HSF5	6	0.073028	0.21861	0.960733	4553	5	-0.86954	0.35047	0.37543	1.0	7291	1	-0.86954
hsa-mir-942	4	0.073035	0.18724	0.904019	4554	3	-0.96973	0.59531	0.59506	1.0	11415	0	-0.96973
TTC5	6	0.073076	0.21873	0.961033	4555	5	-0.74441	0.8412	0.84116	1.0	16020	0	-0.74441
PPP1R36	6	0.073112	0.21882	0.961039	4556	5	-0.75933	0.93256	0.93268	1.0	17914	0	-0.75933
RFPL1	6	0.073133	0.21887	0.961051	4557	4	-0.97446	0.27929	0.32382	1.0	6360	1	-0.97446
COL19A1	6	0.073215	0.21909	0.961276	4558	5	-0.60696	0.88414	0.88413	1.0	16899	0	-0.60696
LAT	6	0.073259	0.21918	0.961276	4559	4	-0.7732	0.91535	0.91544	1.0	17543	0	-0.7732
BGLAP	5	0.073283	0.1999	0.925819	4560	4	-0.6818	0.94414	0.94431	1.0	18173	0	-0.6818
PCM1	6	0.073288	0.21924	0.961276	4561	5	-0.8467	0.97446	0.97456	1.0	18975	0	-0.8467
ZMYND15	6	0.073293	0.21925	0.961276	4562	3	-0.49604	0.78332	0.78345	1.0	14905	0	-0.49604
PRKAG1	6	0.073294	0.21925	0.961276	4563	5	-0.80011	0.45278	0.45811	1.0	8860	1	-0.80011
DCAF7	6	0.073307	0.2193	0.961276	4564	4	-0.96418	0.98291	0.98308	1.0	19245	0	-0.96418
SF3B2	6	0.073318	0.21933	0.961276	4565	5	-0.73303	0.92744	0.92754	1.0	17811	0	-0.73303
VPS33A	6	0.073324	0.21934	0.961276	4566	5	-0.84248	0.95656	0.95655	1.0	18468	0	-0.84248
ATP2C2	6	0.073341	0.21939	0.961276	4567	2	-0.29314	0.61172	0.61173	1.0	11754	0	-0.29314
ARHGAP29	6	0.073363	0.21943	0.961276	4568	4	-1.0497	0.7518	0.75191	1.0	14322	0	-1.0497
NAA15	6	0.073371	0.21944	0.961276	4569	2	-0.40986	0.43506	0.44292	1.0	8617	1	-0.40986
HIGD1B	6	0.073392	0.21949	0.961276	4570	5	-0.76548	0.081288	0.14087	0.936817	3025	1	-0.76548
ZBTB32	6	0.07344	0.21961	0.961619	4571	5	-1.0352	0.71099	0.71106	1.0	13567	0	-1.0352
ANKRD34C	6	0.073475	0.21969	0.961738	4572	5	-0.99663	0.24642	0.30115	1.0	5905	1	-0.99663
FAM217A	6	0.073528	0.21982	0.961917	4573	3	-0.67946	0.046336	0.092293	0.897575	2063	2	-0.67946
LINGO4	6	0.073536	0.21984	0.961917	4574	5	-0.85357	0.92589	0.92603	1.0	17776	0	-0.85357
hsa-mir-320b-2	4	0.073543	0.18807	0.904904	4575	2	-0.82827	0.063123	0.10854	0.911042	2537	1	-0.82827
TMED4	6	0.073545	0.21987	0.961917	4576	4	-1.0854	0.24022	0.29699	1.0	5824	1	-1.0854
hsa-mir-4667	4	0.073551	0.18809	0.904904	4577	3	-0.91921	0.044312	0.078894	0.875798	2010	1	-0.91921
LRRC37A	6	0.073619	0.22003	0.962241	4578	4	-1.0814	0.85882	0.85878	1.0	16377	0	-1.0814
ARSJ	6	0.073637	0.22008	0.962241	4579	4	-0.76311	0.69891	0.69893	1.0	13347	0	-0.76311
LBP	6	0.073645	0.22009	0.962241	4580	5	-0.66817	0.94645	0.94644	1.0	18220	0	-0.66817
SMIM15	6	0.073661	0.22013	0.962241	4581	2	0.081641	0.0035275	0.01129	0.68698	327	3	0.081641
NFE2L1	6	0.073685	0.22019	0.962296	4582	4	-1.0373	0.37662	0.3954	1.0	7676	1	-1.0373
BVES	6	0.073828	0.22053	0.962903	4583	5	-0.8095	0.72651	0.72661	1.0	13848	0	-0.8095
C14orf105	6	0.073836	0.22054	0.962903	4584	3	-0.86797	0.967	0.96702	1.0	18734	0	-0.86797
DOCK5	6	0.073846	0.22058	0.962903	4585	5	-0.70704	0.98163	0.98181	1.0	19195	0	-0.70704
CCDC7	6	0.073849	0.22058	0.962903	4586	4	-0.55229	0.41328	0.42475	1.0	8264	1	-0.55229
LSR	6	0.073858	0.22061	0.962903	4587	5	-0.66541	0.98024	0.98041	1.0	19149	0	-0.66541
COPS8	6	0.073861	0.22061	0.962903	4588	5	-1.0357	0.98181	0.98198	1.0	19201	0	-1.0357
CFI	6	0.073963	0.22085	0.963383	4589	5	-0.99253	0.98061	0.98078	1.0	19166	0	-0.99253
EME2	6	0.073969	0.22086	0.963383	4590	4	-0.59614	0.72698	0.72707	1.0	13858	0	-0.59614
FBXL22	6	0.074015	0.22097	0.963408	4591	4	-0.98079	0.47682	0.47938	1.0	9265	1	-0.98079
SIGLECL1	6	0.074024	0.221	0.963408	4592	4	-0.70911	0.24931	0.3031	1.0	5941	1	-0.70911
TFG	6	0.074066	0.22111	0.963408	4593	2	0.05129	0.63129	0.63114	1.0	12102	0	0.05129
LOC100127983	6	0.0741	0.22119	0.963408	4594	4	-0.93643	0.73852	0.73861	1.0	14061	0	-0.93643
C21orf91	6	0.074108	0.22121	0.963408	4595	4	-1.0257	0.039334	0.082499	0.881477	1856	1	-1.0257
TM9SF1	6	0.074142	0.2213	0.963408	4596	4	-0.89333	0.59784	0.59792	1.0	11472	0	-0.89333
RALA	6	0.074151	0.22133	0.963408	4597	5	-0.68266	0.98318	0.98334	1.0	19259	0	-0.68266
C16orf62	6	0.074169	0.22136	0.963408	4598	5	-0.88391	0.36213	0.38425	1.0	7464	1	-0.88391
STX4	6	0.074181	0.22139	0.963408	4599	4	-1.0299	0.52685	0.52669	1.0	10161	1	-1.0299
TBX19	6	0.074213	0.22147	0.963408	4600	5	-0.80698	0.98212	0.9823	1.0	19216	0	-0.80698
ST8SIA4	6	0.074218	0.22148	0.963408	4601	5	-0.64148	0.60369	0.60378	1.0	11581	0	-0.64148
FAM195A	6	0.074297	0.22167	0.963678	4602	5	-0.68424	0.95027	0.95029	1.0	18311	0	-0.68424
TFAP2E	6	0.07431	0.22169	0.963678	4603	5	-0.50177	0.96156	0.96155	1.0	18593	0	-0.50177
DIDO1	6	0.074322	0.22171	0.963678	4604	5	-0.90879	0.36135	0.38367	1.0	7453	1	-0.90879
hsa-mir-196b	4	0.074337	0.18937	0.907027	4605	2	-0.9493	0.8203	0.82014	1.0	15618	0	-0.9493
CRNKL1	6	0.074339	0.22175	0.963678	4606	4	-0.91904	0.021616	0.053617	0.822783	1291	1	-0.91904
C16orf58	6	0.074356	0.22179	0.963678	4607	4	-0.72259	0.82639	0.82634	1.0	15727	0	-0.72259
HPS5	6	0.074372	0.22183	0.963678	4608	4	-1.016	0.12972	0.20793	0.986316	4200	1	-1.016
SLC6A17	6	0.074423	0.22195	0.964005	4609	5	-0.63679	0.97763	0.97778	1.0	19064	0	-0.63679
HPN	6	0.07445	0.22201	0.964086	4610	5	-0.68168	0.59324	0.5933	1.0	11377	0	-0.68168
YIF1A	6	0.074564	0.22229	0.964681	4611	4	-0.82468	0.50918	0.5096	1.0	9843	1	-0.82468
SYT1	6	0.074567	0.2223	0.964681	4612	5	-0.84408	0.41364	0.42506	1.0	8270	1	-0.84408
RGS18	6	0.074573	0.22232	0.964681	4613	4	-0.83142	0.15353	0.24086	1.0	4771	2	-0.83142
NUDT13	6	0.074585	0.22234	0.964681	4614	5	-0.74185	0.75593	0.75601	1.0	14388	0	-0.74185
FAM203A	6	0.074622	0.22243	0.964878	4615	5	-0.79251	0.8536	0.85347	1.0	16264	0	-0.79251
AOC2	6	0.074696	0.22258	0.964885	4616	5	-0.71124	0.91653	0.91664	1.0	17572	0	-0.71124
ALYREF	6	0.074702	0.2226	0.964885	4617	5	-0.81487	0.70294	0.70298	1.0	13425	0	-0.81487
DEFB103A	1	0.074714	0.074747	0.58175	4618	1	-1.9209	0.92529	0.92566	1.0	17764	0	-1.9209
ANKRD42	6	0.074719	0.22265	0.964885	4619	4	-0.96136	0.034442	0.075597	0.875723	1713	1	-0.96136
TXN2	6	0.074726	0.22267	0.964885	4620	5	-0.61745	0.35734	0.38062	1.0	7398	1	-0.61745
hsa-mir-101-1	4	0.074732	0.19004	0.909094	4621	2	-0.6209	0.24463	0.25726	1.0	5888	1	-0.6209
DDRGK1	6	0.074763	0.22275	0.965031	4622	5	-0.51696	0.98098	0.98115	1.0	19178	0	-0.51696
HLA-DPB1	6	0.07479	0.22282	0.965135	4623	3	-0.36685	0.17367	0.2546	1.0	5030	1	-0.36685
SRPK1	6	0.074828	0.22292	0.965262	4624	4	-0.9802	0.87089	0.87091	1.0	16605	0	-0.9802
SLC34A3	6	0.074883	0.22305	0.965262	4625	4	-0.97842	0.81337	0.81323	1.0	15502	0	-0.97842
HES4	6	0.074892	0.22307	0.965262	4626	5	-0.66723	0.98025	0.98041	1.0	19150	0	-0.66723
F3	6	0.074897	0.22309	0.965262	4627	4	-0.98214	0.89558	0.89568	1.0	17131	0	-0.98214
hsa-mir-6884	4	0.074904	0.19034	0.910164	4628	1	-0.093452	0.2104	0.229	0.995379	5447	1	-0.093452
OGG1	6	0.074923	0.22314	0.965307	4629	5	-0.74085	0.03289	0.07337	0.875058	1671	1	-0.74085
HTN1	2	0.074996	0.13002	0.773747	4630	2	-1.0579	0.925	0.92491	1.0	17758	0	-1.0579
ADSL	6	0.074999	0.22332	0.965875	4631	5	-1.0137	0.17064	0.25273	1.0	4998	1	-1.0137
XKR7	6	0.075083	0.22352	0.966023	4632	5	-0.52852	0.65679	0.65659	1.0	12574	0	-0.52852
FADS1	6	0.075089	0.22353	0.966023	4633	5	-0.69815	0.7923	0.79239	1.0	15103	0	-0.69815
KRT38	6	0.075102	0.22357	0.966023	4634	5	-0.75178	0.93109	0.93121	1.0	17880	0	-0.75178
PRDX2	6	0.075117	0.2236	0.966023	4635	4	-0.93877	0.86366	0.86358	1.0	16468	0	-0.93877
APTX	6	0.075145	0.22366	0.966023	4636	5	-0.67631	0.96857	0.96861	1.0	18770	0	-0.67631
OTUD7A	6	0.075163	0.22371	0.966023	4637	5	-0.58732	0.38755	0.40408	1.0	7845	1	-0.58732
PPP1R10	6	0.075167	0.22372	0.966023	4638	4	-0.94293	0.13957	0.22157	0.99443	4429	2	-0.94293
AP4E1	6	0.075223	0.22386	0.966023	4639	4	-0.85749	0.95544	0.95543	1.0	18439	0	-0.85749
HECTD2	6	0.075225	0.22386	0.966023	4640	3	-0.26897	0.0016011	0.0057219	0.602489	187	2	-0.26897
PTH	6	0.075231	0.22388	0.966023	4641	4	-0.98119	0.60937	0.6094	1.0	11703	0	-0.98119
HIST1H4J	1	0.075289	0.0753	0.584187	4642	1	-1.9728	0.92471	0.9251	1.0	17751	0	-1.9728
SALL1	6	0.075299	0.22405	0.966282	4643	5	-0.76778	0.98577	0.98589	1.0	19346	0	-0.76778
C16orf74	6	0.075305	0.22407	0.966282	4644	5	-0.63815	0.85918	0.85915	1.0	16384	0	-0.63815
SRA1	6	0.075309	0.22408	0.966282	4645	5	-0.63363	0.96739	0.96744	1.0	18745	0	-0.63363
ITGA5	6	0.075361	0.2242	0.966377	4646	5	-0.57762	0.98437	0.98451	1.0	19294	0	-0.57762
RUFY2	6	0.075368	0.22422	0.966377	4647	4	-1.0896	0.58852	0.58862	1.0	11296	0	-1.0896
PHOSPHO2-KLHL23	2	0.075377	0.13066	0.775342	4648	2	-0.95785	0.92462	0.92452	1.0	17749	0	-0.95785
DDX5	6	0.075385	0.22426	0.966377	4649	5	-0.75451	0.97505	0.97518	1.0	18997	0	-0.75451
ZNF107	6	0.075394	0.22429	0.966377	4650	2	-0.37363	0.66637	0.66623	1.0	12752	0	-0.37363
HYI	6	0.075422	0.22436	0.966408	4651	5	-0.5505	0.9593	0.95925	1.0	18537	0	-0.5505
hsa-mir-7114	4	0.075449	0.19127	0.911415	4652	3	-0.76084	0.2866	0.29333	1.0	6450	1	-0.76084
EXOSC6	6	0.075466	0.22445	0.966478	4653	4	-0.70112	0.84225	0.84221	1.0	16044	0	-0.70112
OTOR	6	0.075501	0.22454	0.966635	4654	4	-0.96244	0.67958	0.6795	1.0	12983	0	-0.96244
GXYLT2	6	0.075543	0.22464	0.966843	4655	4	-0.66731	0.91281	0.91294	1.0	17482	0	-0.66731
RECQL	6	0.075584	0.22474	0.966843	4656	4	-0.86943	0.095024	0.15988	0.958452	3349	1	-0.86943
RAD51D	6	0.075608	0.22479	0.966843	4657	5	-0.82765	0.11832	0.19217	0.977902	3925	1	-0.82765
AAMP	6	0.075613	0.22481	0.966843	4658	3	-0.65579	0.80219	0.80211	1.0	15285	0	-0.65579
PIGU	6	0.075629	0.22484	0.966843	4659	5	-0.81502	0.98176	0.98193	1.0	19198	0	-0.81502
BAD	6	0.075658	0.22492	0.966852	4660	5	-0.92169	0.89722	0.89729	1.0	17165	0	-0.92169
PDCD1LG2	6	0.075708	0.22504	0.967181	4661	3	-0.74749	0.61408	0.61405	1.0	11793	0	-0.74749
hsa-mir-6850	4	0.075738	0.19179	0.912172	4662	3	-1.0879	0.60728	0.607	1.0	11653	0	-1.0879
GSR	6	0.075852	0.2254	0.967209	4663	3	-0.38693	0.78711	0.78725	1.0	14993	0	-0.38693
RNF149	6	0.075873	0.22545	0.967209	4664	4	-1.1019	0.16267	0.24784	1.0	4907	1	-1.1019
MNAT1	6	0.075901	0.22551	0.967209	4665	4	-0.97927	0.78616	0.7863	1.0	14971	0	-0.97927
SLC26A11	6	0.075921	0.22555	0.967209	4666	4	-0.80107	0.6124	0.61241	1.0	11764	0	-0.80107
IRF2BPL	6	0.075937	0.22557	0.967209	4667	5	-0.65459	0.54999	0.54992	1.0	10611	0	-0.65459
hsa-mir-4662b	1	0.075993	0.076027	0.586718	4668	1	-1.3434	0.92401	0.9244	1.0	17737	0	-1.3434
C6orf203	6	0.075999	0.22571	0.967209	4669	5	-0.8825	0.94857	0.94858	1.0	18274	0	-0.8825
CACNA1F	6	0.076024	0.22578	0.967209	4670	4	-0.45424	0.11772	0.19133	0.977107	3914	2	-0.45424
WWP1	6	0.076024	0.22578	0.967209	4671	5	-0.54097	0.91307	0.91319	1.0	17488	0	-0.54097
hsa-mir-6881	4	0.07604	0.19227	0.91343	4672	3	-0.95145	0.94039	0.94035	1.0	18081	0	-0.95145
GNG13	6	0.076061	0.22586	0.967209	4673	5	-0.74792	0.98258	0.98273	1.0	19231	0	-0.74792
ARNT	6	0.076067	0.22588	0.967209	4674	5	-0.84895	0.92513	0.92527	1.0	17760	0	-0.84895
hsa-mir-1236	4	0.076078	0.19234	0.913524	4675	3	-1.1791	0.91544	0.91538	1.0	17547	0	-1.1791
CSN1S1	6	0.076111	0.22598	0.967209	4676	5	-0.68783	0.83774	0.83768	1.0	15949	0	-0.68783
MUC7	6	0.076141	0.22606	0.967209	4677	3	-0.46242	0.35638	0.37988	1.0	7379	1	-0.46242
KBTBD13	6	0.076141	0.22606	0.967209	4678	3	-0.55078	0.20366	0.27342	1.0	5366	1	-0.55078
OR4C13	6	0.076156	0.22609	0.967209	4679	4	-0.70474	0.48801	0.48962	1.0	9468	1	-0.70474
DCAF11	6	0.07616	0.2261	0.967209	4680	5	-0.84538	0.67518	0.6751	1.0	12915	0	-0.84538
PFDN5	6	0.076207	0.2262	0.967209	4681	4	-1.0838	0.57295	0.57284	1.0	11009	0	-1.0838
LPPR3	6	0.076215	0.22621	0.967209	4682	4	-0.94144	0.28508	0.32789	1.0	6427	1	-0.94144
ZNF85	6	0.076224	0.22623	0.967209	4683	4	-0.88074	0.11438	0.18667	0.973077	3844	1	-0.88074
NIT2	6	0.076244	0.22628	0.967209	4684	3	-0.75976	0.49928	0.50008	1.0	9670	1	-0.75976
FAM131C	6	0.076266	0.22634	0.967209	4685	5	-0.86616	0.79763	0.79765	1.0	15202	0	-0.86616
C11orf54	6	0.076272	0.22635	0.967209	4686	4	-0.78692	0.28321	0.32655	1.0	6408	1	-0.78692
RAB40B	6	0.076285	0.22638	0.967209	4687	5	-0.78486	0.52013	0.52013	1.0	10032	1	-0.78486
RNF41	6	0.076286	0.22638	0.967209	4688	3	-0.65739	0.96571	0.96572	1.0	18704	0	-0.65739
PI15	6	0.076291	0.22639	0.967209	4689	5	-0.91689	0.95894	0.9589	1.0	18525	0	-0.91689
GPX1	6	0.076304	0.22642	0.967209	4690	5	-0.86205	0.85201	0.85191	1.0	16240	0	-0.86205
PIGP	6	0.076453	0.22677	0.968305	4691	5	-0.77057	0.54118	0.54101	1.0	10445	0	-0.77057
LYSMD2	6	0.076487	0.22684	0.968417	4692	5	-0.90413	0.81045	0.8103	1.0	15447	0	-0.90413
GALM	6	0.076541	0.22697	0.968611	4693	5	-0.58637	0.87163	0.87161	1.0	16621	0	-0.58637
RHOF	6	0.076573	0.22705	0.968611	4694	4	-0.95403	0.32125	0.35368	1.0	6898	1	-0.95403
PRR13	6	0.076621	0.22716	0.968611	4695	4	-0.87921	0.38047	0.39844	1.0	7735	1	-0.87921
PARD3	6	0.076628	0.22717	0.968611	4696	5	-0.58571	0.97282	0.97288	1.0	18908	0	-0.58571
SLAIN1	6	0.076641	0.22721	0.968611	4697	5	-0.68532	0.84727	0.8472	1.0	16143	0	-0.68532
IFNA10	5	0.076651	0.20696	0.936879	4698	2	-0.40156	0.02691	0.055971	0.824325	1514	2	-0.40156
NECAB2	6	0.076653	0.22724	0.968611	4699	5	-0.51686	0.96425	0.96426	1.0	18657	0	-0.51686
CCRL2	6	0.076658	0.22725	0.968611	4700	4	-0.8168	0.83761	0.83756	1.0	15945	0	-0.8168
GOLIM4	4	0.076662	0.19329	0.914658	4701	3	-0.94164	0.8976	0.8975	1.0	17172	0	-0.94164
CYB561	6	0.076666	0.22727	0.968611	4702	4	-0.94146	0.86902	0.86899	1.0	16562	0	-0.94146
KLK15	6	0.07672	0.22741	0.968707	4703	3	-0.33512	0.11545	0.18816	0.974822	3864	1	-0.33512
CXCL1	6	0.076732	0.22743	0.968707	4704	4	-0.51512	0.59163	0.59171	1.0	11349	0	-0.51512
PPAN	2	0.076822	0.13298	0.783097	4705	2	-1.2224	0.92318	0.92309	1.0	17720	0	-1.2224
ALS2	6	0.076861	0.22773	0.969378	4706	5	-1.0074	0.9182	0.91828	1.0	17606	0	-1.0074
SERPINF1	6	0.076879	0.22777	0.969378	4707	5	-0.69005	0.76902	0.76908	1.0	14637	0	-0.69005
MMP25	6	0.076945	0.22794	0.969378	4708	4	-0.56125	0.81719	0.81708	1.0	15563	0	-0.56125
EXD2	6	0.076997	0.22805	0.969378	4709	4	-0.89402	0.64617	0.64604	1.0	12396	0	-0.89402
ABCA3	6	0.077035	0.22814	0.969378	4710	5	-0.71563	0.65992	0.65977	1.0	12635	0	-0.71563
OR5K3	6	0.077048	0.22817	0.969378	4711	4	-0.84912	0.7718	0.7719	1.0	14687	0	-0.84912
COQ9	6	0.077048	0.22817	0.969378	4712	5	-0.79628	0.25943	0.31008	1.0	6079	1	-0.79628
ATP6V1H	6	0.077054	0.22819	0.969378	4713	5	-0.62905	0.97888	0.97903	1.0	19110	0	-0.62905
ATXN10	6	0.077057	0.22819	0.969378	4714	4	-0.84005	0.81627	0.81618	1.0	15550	0	-0.84005
hsa-mir-6794	4	0.07706	0.19397	0.916805	4715	3	-1.0333	0.24644	0.25881	1.0	5906	1	-1.0333
FAM76B	6	0.077067	0.22821	0.969378	4716	5	-0.78745	0.91184	0.91195	1.0	17465	0	-0.78745
CCL27	6	0.077068	0.22821	0.969378	4717	3	-0.34226	0.25113	0.30434	1.0	5965	1	-0.34226
C8orf47	6	0.077075	0.22823	0.969378	4718	3	-0.74437	0.89998	0.90008	1.0	17232	0	-0.74437
SLC29A1	6	0.077077	0.22824	0.969378	4719	4	-0.99189	0.57736	0.5773	1.0	11096	0	-0.99189
SLC10A6	6	0.077083	0.22825	0.969378	4720	3	-0.64626	0.28465	0.32757	1.0	6420	1	-0.64626
FOLH1	6	0.077111	0.22832	0.96946	4721	5	-0.73451	0.93721	0.93731	1.0	18005	0	-0.73451
FAM57B	6	0.077136	0.22837	0.969475	4722	5	-0.63308	0.95244	0.95248	1.0	18362	0	-0.63308
hsa-mir-126	4	0.077177	0.19415	0.917039	4723	3	-1.0332	0.61938	0.61923	1.0	11892	0	-1.0332
hsa-mir-548i-2	3	0.077204	0.17654	0.882737	4724	1	0.64802	0.016708	0.031452	0.793775	1027	2	0.64802
MAP1LC3B	6	0.077205	0.22855	0.970015	4725	4	-0.90324	0.24967	0.30334	1.0	5946	1	-0.90324
LOXL1	6	0.077286	0.22873	0.970382	4726	4	-0.96921	0.93891	0.93901	1.0	18046	0	-0.96921
hsa-mir-6848	4	0.077287	0.19434	0.917306	4727	2	-0.50109	0.48176	0.4815	1.0	9368	0	-0.50109
HIST2H4A	1	0.077324	0.077394	0.592354	4728	1	-1.9397	0.92268	0.92308	1.0	17706	0	-1.9397
GIP	6	0.077356	0.2289	0.970724	4729	5	-0.59249	0.098809	0.16507	0.961906	3429	1	-0.59249
ZBTB39	6	0.077407	0.22902	0.970724	4730	3	-0.65863	0.75245	0.75256	1.0	14332	0	-0.65863
STX2	6	0.077413	0.22904	0.970724	4731	5	-0.68189	0.42966	0.43835	1.0	8533	1	-0.68189
KIAA1324	6	0.077418	0.22905	0.970724	4732	4	-0.87166	0.76059	0.76065	1.0	14467	0	-0.87166
PSAP	6	0.077488	0.2292	0.970724	4733	5	-0.78827	0.77141	0.7715	1.0	14680	0	-0.78827
TMEM55A	6	0.077502	0.22923	0.970724	4734	4	-0.93905	0.13972	0.22177	0.99443	4435	2	-0.93905
WNK1	6	0.077517	0.22926	0.970724	4735	4	-1.0873	0.063534	0.11624	0.917531	2549	1	-1.0873
ZFYVE9	6	0.077525	0.22927	0.970724	4736	4	-0.88865	0.97699	0.97712	1.0	19048	0	-0.88865
TRAF2	6	0.077583	0.22941	0.971068	4737	4	-0.90407	0.89236	0.89247	1.0	17054	0	-0.90407
TSACC	6	0.077612	0.22948	0.971088	4738	4	-0.59707	0.7325	0.73262	1.0	13954	0	-0.59707
PTPN21	6	0.077626	0.22951	0.971088	4739	4	-0.96495	0.03299	0.073519	0.875723	1674	1	-0.96495
CDADC1	6	0.077665	0.22958	0.971119	4740	5	-1.0111	0.20477	0.27413	1.0	5376	1	-1.0111
C6orf15	6	0.077707	0.22969	0.971119	4741	3	-0.64514	0.70258	0.70263	1.0	13419	0	-0.64514
SERPINA7	6	0.077716	0.22971	0.971119	4742	3	-0.701	0.21366	0.27972	1.0	5492	1	-0.701
AWAT2	6	0.077735	0.22976	0.971119	4743	4	-0.60881	0.95022	0.95024	1.0	18309	0	-0.60881
SCARF2	6	0.077741	0.22977	0.971119	4744	5	-0.93001	0.98369	0.98382	1.0	19274	0	-0.93001
MCUR1	6	0.077781	0.22987	0.971119	4745	4	-0.93114	0.69148	0.69137	1.0	13214	0	-0.93114
hsa-mir-6825	4	0.077804	0.1952	0.918507	4746	3	-0.93388	0.9014	0.90134	1.0	17268	0	-0.93388
